disp_avg,t_cent,daily_average
1.1891920913026388e-09,2020-05-01 11:30:00+00:00,9.814189215045994e-10
1.234504424336975e-09,2020-05-01 12:30:00+00:00,9.82280677182296e-10
1.1684410156946086e-09,2020-05-01 13:30:00+00:00,9.818596759792043e-10
1.1617448715799683e-09,2020-05-01 14:30:00+00:00,9.825352169605745e-10
1.1835586683802907e-09,2020-05-01 15:30:00+00:00,9.85156923824351e-10
1.138252632435632e-09,2020-05-01 16:30:00+00:00,9.847907150483653e-10
1.1906664405957095e-09,2020-05-01 17:30:00+00:00,9.869939032657392e-10
1.1715230592538164e-09,2020-05-01 18:30:00+00:00,9.875435938234583e-10
1.1513980541864713e-09,2020-05-01 19:30:00+00:00,9.87994975189942e-10
1.1211828278804368e-09,2020-05-01 20:30:00+00:00,9.872388141987525e-10
1.1479645950634393e-09,2020-05-01 21:30:00+00:00,9.888233683061393e-10
1.1109807030291967e-09,2020-05-01 22:30:00+00:00,9.895917527545623e-10
1.0409260383629035e-09,2020-05-01 23:30:00+00:00,9.907846089317149e-10
9.519205213887924e-10,2020-05-02 00:30:00+00:00,9.894621081021175e-10
9.60551114113227e-10,2020-05-02 01:30:00+00:00,9.917558286345967e-10
9.181588767028878e-10,2020-05-02 02:30:00+00:00,9.929711487465206e-10
8.579936834667722e-10,2020-05-02 03:30:00+00:00,9.935748347820936e-10
7.847608384975071e-10,2020-05-02 04:30:00+00:00,9.940324435426514e-10
7.061891635742115e-10,2020-05-02 05:30:00+00:00,9.959167673313829e-10
6.158846310232941e-10,2020-05-02 06:30:00+00:00,9.9761305552027e-10
5.23350123560552e-10,2020-05-02 07:30:00+00:00,9.959059591758145e-10
5.535370539128109e-10,2020-05-02 08:30:00+00:00,9.918937002853977e-10
6.984232055368611e-10,2020-05-02 09:30:00+00:00,9.86145928862824e-10
8.375434821946708e-10,2020-05-02 10:30:00+00:00,9.757770048364032e-10
9.603742839230911e-10,2020-05-02 11:30:00+00:00,9.662429295289219e-10
1.0024423492559947e-09,2020-05-02 12:30:00+00:00,9.565736764005478e-10
1.0295006329983944e-09,2020-05-02 13:30:00+00:00,9.507844937882056e-10
1.049120544554626e-09,2020-05-02 14:30:00+00:00,9.460918134954829e-10
1.0424656192985868e-09,2020-05-02 15:30:00+00:00,9.402129364504121e-10
1.0591055543536095e-09,2020-05-02 16:30:00+00:00,9.369151415303277e-10
1.1009503890191502e-09,2020-05-02 17:30:00+00:00,9.331769727146376e-10
1.084351830841232e-09,2020-05-02 18:30:00+00:00,9.295448381974466e-10
1.1178696611190096e-09,2020-05-02 19:30:00+00:00,9.281478218196358e-10
1.110214426084736e-09,2020-05-02 20:30:00+00:00,9.276908050781483e-10
1.083676907274511e-09,2020-05-02 21:30:00+00:00,9.250121514202763e-10
1.038512230584212e-09,2020-05-02 22:30:00+00:00,9.219926317350685e-10
1.0340272376322676e-09,2020-05-02 23:30:00+00:00,9.217051817046255e-10
1.0006241140930225e-09,2020-05-03 00:30:00+00:00,9.237344980673018e-10
9.087926359813444e-10,2020-05-03 01:30:00+00:00,9.215778948118067e-10
8.954427321325736e-10,2020-05-03 02:30:00+00:00,9.206313887880437e-10
8.12281653184897e-10,2020-05-03 03:30:00+00:00,9.187267208596319e-10
7.245327921527025e-10,2020-05-03 04:30:00+00:00,9.162172189285984e-10
6.006301027550678e-10,2020-05-03 05:30:00+00:00,9.118189247278005e-10
5.229726421652747e-10,2020-05-03 06:30:00+00:00,9.079475918587165e-10
4.490919741737845e-10,2020-05-03 07:30:00+00:00,9.048535023009345e-10
4.887094400486378e-10,2020-05-03 08:30:00+00:00,9.021523517232606e-10
5.548598526874999e-10,2020-05-03 09:30:00+00:00,8.961705453545372e-10
6.91187737161986e-10,2020-05-03 10:30:00+00:00,8.900723893115088e-10
7.797124104817541e-10,2020-05-03 11:30:00+00:00,8.82544811251453e-10
8.554588489923826e-10,2020-05-03 12:30:00+00:00,8.764204987404693e-10
9.159452989108972e-10,2020-05-03 13:30:00+00:00,8.716890264868236e-10
9.356389382486102e-10,2020-05-03 14:30:00+00:00,8.66960626224073e-10
1.0056502615205969e-09,2020-05-03 15:30:00+00:00,8.654266529833234e-10
9.76867423317666e-10,2020-05-03 16:30:00+00:00,8.620000641901591e-10
1.003335939464376e-09,2020-05-03 17:30:00+00:00,8.5793279545871e-10
1.0379567210084031e-09,2020-05-03 18:30:00+00:00,8.559996658823421e-10
1.0424742259757153e-09,2020-05-03 19:30:00+00:00,8.528581894180381e-10
1.0513636113402989e-09,2020-05-03 20:30:00+00:00,8.504060721370198e-10
1.0310957695801457e-09,2020-05-03 21:30:00+00:00,8.482151913997547e-10
1.035233732426873e-09,2020-05-03 22:30:00+00:00,8.480785873098656e-10
9.981765128367753e-10,2020-05-03 23:30:00+00:00,8.465848071100535e-10
9.27315530707094e-10,2020-05-04 00:30:00+00:00,8.435302828023065e-10
9.103930424702055e-10,2020-05-04 01:30:00+00:00,8.435969664060089e-10
8.971340864512725e-10,2020-05-04 02:30:00+00:00,8.436674395026216e-10
7.805332542860772e-10,2020-05-04 03:30:00+00:00,8.42344589548504e-10
7.177004712081718e-10,2020-05-04 04:30:00+00:00,8.420599095091485e-10
6.441292250113757e-10,2020-05-04 05:30:00+00:00,8.438723729364947e-10
5.875587126153557e-10,2020-05-04 06:30:00+00:00,8.46563459205248e-10
6.112578427965353e-10,2020-05-04 07:30:00+00:00,8.533203703978626e-10
6.336044605065224e-10,2020-05-04 08:30:00+00:00,8.593576629169412e-10
8.713839766135621e-10,2020-05-04 09:30:00+00:00,8.72546168080527e-10
1.114494189051356e-09,2020-05-04 10:30:00+00:00,8.901839369092508e-10
1.2571308816076726e-09,2020-05-04 11:30:00+00:00,9.10076373206164e-10
1.3472670833553627e-09,2020-05-04 12:30:00+00:00,9.305683829712883e-10
1.2894966409976649e-09,2020-05-04 13:30:00+00:00,9.461330222249036e-10
1.2377292270665772e-09,2020-05-04 14:30:00+00:00,9.587201175923189e-10
1.2417327583287251e-09,2020-05-04 15:30:00+00:00,9.685568882926577e-10
1.2268498123956442e-09,2020-05-04 16:30:00+00:00,9.789728211709068e-10
1.2451172573011497e-09,2020-05-04 17:30:00+00:00,9.890470427474391e-10
1.2361811523750143e-09,2020-05-04 18:30:00+00:00,9.973063940543813e-10
1.153784449107433e-09,2020-05-04 19:30:00+00:00,1.0019443200182027e-09
1.1108093752228117e-09,2020-05-04 20:30:00+00:00,1.004421226846641e-09
1.1454487688531731e-09,2020-05-04 21:30:00+00:00,1.0091859351496836e-09
1.097413103941109e-09,2020-05-04 22:30:00+00:00,1.0117767422961102e-09
1.0482810966746706e-09,2020-05-04 23:30:00+00:00,1.0138644332893558e-09
1.0024404244271072e-09,2020-05-05 00:30:00+00:00,1.0169946371943562e-09
9.318376917192496e-10,2020-05-05 01:30:00+00:00,1.0178881642463997e-09
8.908708508969465e-10,2020-05-05 02:30:00+00:00,1.0176271960983029e-09
8.550278163668101e-10,2020-05-05 03:30:00+00:00,1.020731136185e-09
8.040526183260673e-10,2020-05-05 04:30:00+00:00,1.0243291423149123e-09
6.970177836900252e-10,2020-05-05 05:30:00+00:00,1.026532832259856e-09
5.882495105179788e-10,2020-05-05 06:30:00+00:00,1.0265616155057987e-09
5.955867039349358e-10,2020-05-05 07:30:00+00:00,1.0259086513865652e-09
6.60258337424768e-10,2020-05-05 08:30:00+00:00,1.0270192295914922e-09
8.848464347158251e-10,2020-05-05 09:30:00+00:00,1.0275801653457531e-09
1.1298738170277308e-09,2020-05-05 10:30:00+00:00,1.0282209831781022e-09
1.2519007245675124e-09,2020-05-05 11:30:00+00:00,1.0280030599680956e-09
1.3358479436825645e-09,2020-05-05 12:30:00+00:00,1.0275272624817288e-09
1.2840468028238833e-09,2020-05-05 13:30:00+00:00,1.0273001858911546e-09
1.2409433707272274e-09,2020-05-05 14:30:00+00:00,1.0274341085436817e-09
1.2892491956233438e-09,2020-05-05 15:30:00+00:00,1.0294139600976242e-09
1.2052919643441763e-09,2020-05-05 16:30:00+00:00,1.028515716428813e-09
1.2055778184883945e-09,2020-05-05 17:30:00+00:00,1.026868239811615e-09
1.2203665250648044e-09,2020-05-05 18:30:00+00:00,1.0262092970070228e-09
1.1900930825654165e-09,2020-05-05 19:30:00+00:00,1.0277221567344387e-09
1.1953287371740603e-09,2020-05-05 20:30:00+00:00,1.0312437968157407e-09
1.1733736872333006e-09,2020-05-05 21:30:00+00:00,1.0324073350815792e-09
1.133463245183303e-09,2020-05-05 22:30:00+00:00,1.0339094243000042e-09
1.0491934479919118e-09,2020-05-05 23:30:00+00:00,1.0339474389382224e-09
9.960746345838112e-10,2020-05-06 00:30:00+00:00,1.0336821976947518e-09
9.602767941155404e-10,2020-05-06 01:30:00+00:00,1.0348671602945974e-09
9.683567292977703e-10,2020-05-06 02:30:00+00:00,1.0380957385612982e-09
8.773067557191708e-10,2020-05-06 03:30:00+00:00,1.0390240277009799e-09
8.564363883001391e-10,2020-05-06 04:30:00+00:00,1.041206684783233e-09
7.928899741901871e-10,2020-05-06 05:30:00+00:00,1.0452013593874067e-09
7.064934553028631e-10,2020-05-06 06:30:00+00:00,1.05012819042011e-09
7.058036019069716e-10,2020-05-06 07:30:00+00:00,1.0547205611689448e-09
7.859573183708665e-10,2020-05-06 08:30:00+00:00,1.0599580187083657e-09
9.261183595478822e-10,2020-05-06 09:30:00+00:00,1.0616776822430349e-09
1.1612875308046654e-09,2020-05-06 10:30:00+00:00,1.0629865869837405e-09
1.2687840090419415e-09,2020-05-06 11:30:00+00:00,1.063690057170175e-09
1.3182958331568239e-09,2020-05-06 12:30:00+00:00,1.0629587192316023e-09
1.2844738035814635e-09,2020-05-06 13:30:00+00:00,1.062976510929835e-09
1.26438360817653e-09,2020-05-06 14:30:00+00:00,1.0639531874902223e-09
1.2247425098609657e-09,2020-05-06 15:30:00+00:00,1.06126540891679e-09
1.2204740688347556e-09,2020-05-06 16:30:00+00:00,1.0618979966038975e-09
1.200675916123612e-09,2020-05-06 17:30:00+00:00,1.0616937506720318e-09
1.2160056175708298e-09,2020-05-06 18:30:00+00:00,1.061512046193116e-09
1.1608717762872815e-09,2020-05-06 19:30:00+00:00,1.0602944917648602e-09
1.1503783874996878e-09,2020-05-06 20:30:00+00:00,1.058421560528428e-09
1.0783061389253815e-09,2020-05-06 21:30:00+00:00,1.054460412682265e-09
1.0413935284980223e-09,2020-05-06 22:30:00+00:00,1.0506241744870448e-09
1.009903905351505e-09,2020-05-06 23:30:00+00:00,1.0489871102103612e-09
9.648733324576524e-10,2020-05-07 00:30:00+00:00,1.0476870559551047e-09
9.117583112945544e-10,2020-05-07 01:30:00+00:00,1.0456654525042301e-09
9.381538511980455e-10,2020-05-07 02:30:00+00:00,1.044406999250075e-09
8.732428234516162e-10,2020-05-07 03:30:00+00:00,1.044237668738927e-09
8.089714521944199e-10,2020-05-07 04:30:00+00:00,1.0422599630678554e-09
7.803306973895147e-10,2020-05-07 05:30:00+00:00,1.0417366598678275e-09
6.965418179938395e-10,2020-05-07 06:30:00+00:00,1.041322008313285e-09
7.213639074619936e-10,2020-05-07 07:30:00+00:00,1.0419703543780775e-09
7.752094435078937e-10,2020-05-07 08:30:00+00:00,1.041522526258787e-09
9.40175181635749e-10,2020-05-07 09:30:00+00:00,1.042108227179115e-09
1.1377279527481946e-09,2020-05-07 10:30:00+00:00,1.0411265780934283e-09
1.2420041969438267e-09,2020-05-07 11:30:00+00:00,1.0400107525893403e-09
1.3003411621011369e-09,2020-05-07 12:30:00+00:00,1.039262641295353e-09
1.247766832696797e-09,2020-05-07 13:30:00+00:00,1.0377331841751586e-09
1.235445938290885e-09,2020-05-07 14:30:00+00:00,1.0365274479299232e-09
1.2373209678069302e-09,2020-05-07 15:30:00+00:00,1.0370515503443385e-09
1.2109588382763288e-09,2020-05-07 16:30:00+00:00,1.036655082404404e-09
1.2572798290411015e-09,2020-05-07 17:30:00+00:00,1.0390135787759662e-09
1.2215320052350816e-09,2020-05-07 18:30:00+00:00,1.0392438449286431e-09
1.1966051105753635e-09,2020-05-07 19:30:00+00:00,1.0407327338573135e-09
1.1748224048458739e-09,2020-05-07 20:30:00+00:00,1.041751234580071e-09
1.1639714936990718e-09,2020-05-07 21:30:00+00:00,1.0453206243623083e-09
1.1299018955294041e-09,2020-05-07 22:30:00+00:00,1.049008472988616e-09
1.0650099736637913e-09,2020-05-07 23:30:00+00:00,1.0513045591682944e-09
9.800523399497926e-10,2020-05-08 00:30:00+00:00,1.0519370178138005e-09
9.73579776451856e-10,2020-05-08 01:30:00+00:00,1.0545129121953548e-09
9.355259322178812e-10,2020-05-08 02:30:00+00:00,1.0544034155711813e-09
8.935854305326482e-10,2020-05-08 03:30:00+00:00,1.0552510241995573e-09
8.25654188131324e-10,2020-05-08 04:30:00+00:00,1.0559461381969285e-09
7.726046374530118e-10,2020-05-08 05:30:00+00:00,1.0556242190329073e-09
7.578897474442234e-10,2020-05-08 06:30:00+00:00,1.0581803827600066e-09
7.125776876609311e-10,2020-05-08 07:30:00+00:00,1.0578142902682956e-09
7.698742580595482e-10,2020-05-08 08:30:00+00:00,1.0575919908746147e-09
9.600776823481164e-10,2020-05-08 09:30:00+00:00,1.05842126173763e-09
1.1424484798475649e-09,2020-05-08 10:30:00+00:00,1.0586179503667704e-09
1.2653149279053883e-09,2020-05-08 11:30:00+00:00,1.0595892308235023e-09
1.3131194288406405e-09,2020-05-08 12:30:00+00:00,1.0601216586043147e-09
1.2663423375029972e-09,2020-05-08 13:30:00+00:00,1.0608956379712396e-09
1.2201692842971508e-09,2020-05-08 14:30:00+00:00,1.0602591107215008e-09
1.2319320726061885e-09,2020-05-08 15:30:00+00:00,1.06003457342147e-09
1.1852590379285375e-09,2020-05-08 16:30:00+00:00,1.0589637484069788e-09
1.1819328904551976e-09,2020-05-08 17:30:00+00:00,1.0558242926325659e-09
1.1624686047335092e-09,2020-05-08 18:30:00+00:00,1.053363317611667e-09
1.1376427784440764e-09,2020-05-08 19:30:00+00:00,1.0509065537728634e-09
1.0997472290797937e-09,2020-05-08 20:30:00+00:00,1.0477784214492768e-09
1.1337298838232086e-09,2020-05-08 21:30:00+00:00,1.0465183543711157e-09
1.0771277098214366e-09,2020-05-08 22:30:00+00:00,1.0443194299666172e-09
1.0158212175427334e-09,2020-05-08 23:30:00+00:00,1.042269898461573e-09
9.368532227989612e-10,2020-05-09 00:30:00+00:00,1.040469935246955e-09
8.844738913134112e-10,2020-05-09 01:30:00+00:00,1.0367571900328535e-09
8.928952736205282e-10,2020-05-09 02:30:00+00:00,1.034980912591297e-09
8.28239074738425e-10,2020-05-09 03:30:00+00:00,1.0322581477665376e-09
7.766865787742352e-10,2020-05-09 04:30:00+00:00,1.0302178307099923e-09
7.072189867123279e-10,2020-05-09 05:30:00+00:00,1.0274934285957971e-09
6.497645928277141e-10,2020-05-09 06:30:00+00:00,1.0229882138201094e-09
6.413305482814674e-10,2020-05-09 07:30:00+00:00,1.0200195830126317e-09
6.752455189084074e-10,2020-05-09 08:30:00+00:00,1.0160767188813341e-09
7.537994991445724e-10,2020-05-09 09:30:00+00:00,1.0074817945811864e-09
8.39774369034653e-10,2020-05-09 10:30:00+00:00,9.94870373297315e-10
9.608668108836513e-10,2020-05-09 11:30:00+00:00,9.82185035088076e-10
1.0184595949717631e-09,2020-05-09 12:30:00+00:00,9.69907542010206e-10
9.907532042494885e-10,2020-05-09 13:30:00+00:00,9.584246614579765e-10
9.824259344316273e-10,2020-05-09 14:30:00+00:00,9.485186885469128e-10
1.028449678555179e-09,2020-05-09 15:30:00+00:00,9.40040255461454e-10
1.037907175302421e-09,2020-05-09 16:30:00+00:00,9.339005945186995e-10
1.044040234277301e-09,2020-05-09 17:30:00+00:00,9.281550671779537e-10
1.080614629320749e-09,2020-05-09 18:30:00+00:00,9.247444848690887e-10
1.1187931338486111e-09,2020-05-09 19:30:00+00:00,9.239590830109444e-10
1.0371222932209233e-09,2020-05-09 20:30:00+00:00,9.213497106834915e-10
1.0153058540935934e-09,2020-05-09 21:30:00+00:00,9.164153761114242e-10
9.84041787959765e-10,2020-05-09 22:30:00+00:00,9.125367960338546e-10
9.278592710212169e-10,2020-05-09 23:30:00+00:00,9.088717149287913e-10
8.717869933693131e-10,2020-05-10 00:30:00+00:00,9.061606220358895e-10
8.647560340686037e-10,2020-05-10 01:30:00+00:00,9.053390446506893e-10
8.249954751377846e-10,2020-05-10 02:30:00+00:00,9.025098863805749e-10
7.855947005086951e-10,2020-05-10 03:30:00+00:00,9.007330374543362e-10
6.862347023021119e-10,2020-05-10 04:30:00+00:00,8.969642092679977e-10
6.760139283550725e-10,2020-05-10 05:30:00+00:00,8.956639985031119e-10
5.90762838971412e-10,2020-05-10 06:30:00+00:00,8.932055920924327e-10
5.858846733634241e-10,2020-05-10 07:30:00+00:00,8.908953473041809e-10
6.395914016446737e-10,2020-05-10 08:30:00+00:00,8.894097590848587e-10
6.405414209752011e-10,2020-05-10 09:30:00+00:00,8.846906724944682e-10
6.942066474248671e-10,2020-05-10 10:30:00+00:00,8.786253507607271e-10
7.664145707820187e-10,2020-05-10 11:30:00+00:00,8.705231740898256e-10
8.293081350151121e-10,2020-05-10 12:30:00+00:00,8.626418632582986e-10
8.785465153817852e-10,2020-05-10 13:30:00+00:00,8.579665845554777e-10
9.161172286685714e-10,2020-05-10 14:30:00+00:00,8.552037218153502e-10
9.37664064437742e-10,2020-05-10 15:30:00+00:00,8.514209878937904e-10
9.820322101743787e-10,2020-05-10 16:30:00+00:00,8.490928643467887e-10
1.0122517234550824e-09,2020-05-10 17:30:00+00:00,8.477683430625295e-10
1.0534558614629454e-09,2020-05-10 18:30:00+00:00,8.466367277351211e-10
1.3507841600058549e-09,2020-05-10 19:30:00+00:00,8.563030204916728e-10
1.161375424731666e-09,2020-05-10 20:30:00+00:00,8.614802343046205e-10
1.0103865237668563e-09,2020-05-10 21:30:00+00:00,8.612752622076731e-10
1.0265979881106023e-09,2020-05-10 22:30:00+00:00,8.630484372139581e-10
9.80214428797654e-10,2020-05-10 23:30:00+00:00,8.652299021213095e-10
9.0280709572875e-10,2020-05-11 00:30:00+00:00,8.665224063862862e-10
8.809852686489625e-10,2020-05-11 01:30:00+00:00,8.67198624493801e-10
8.501278906711055e-10,2020-05-11 02:30:00+00:00,8.682458084743562e-10
7.887045726995187e-10,2020-05-11 03:30:00+00:00,8.683753864823071e-10
7.210387244650366e-10,2020-05-11 04:30:00+00:00,8.698255540724288e-10
7.788908626730764e-10,2020-05-11 05:30:00+00:00,8.741120930023456e-10
7.334258058987605e-10,2020-05-11 06:30:00+00:00,8.800563832909853e-10
6.720803566805865e-10,2020-05-11 07:30:00+00:00,8.836478700958672e-10
7.360962317419328e-10,2020-05-11 08:30:00+00:00,8.876689046832529e-10
9.872422769428286e-10,2020-05-11 09:30:00+00:00,9.02114773681904e-10
1.1317218535494619e-09,2020-05-11 10:30:00+00:00,9.203445739370955e-10
1.2377291346904982e-09,2020-05-11 11:30:00+00:00,9.399826807666153e-10
1.3065849229277973e-09,2020-05-11 12:30:00+00:00,9.598692135963107e-10
1.2488594735975397e-09,2020-05-11 13:30:00+00:00,9.752989201886339e-10
1.211906353408564e-09,2020-05-11 14:30:00+00:00,9.876234670528002e-10
1.2080886012855328e-09,2020-05-11 15:30:00+00:00,9.988911560881248e-10
1.2077674676704588e-09,2020-05-11 16:30:00+00:00,1.0082967918171281e-09
1.2156494550061666e-09,2020-05-11 17:30:00+00:00,1.0167716972984233e-09
1.1857041514544307e-09,2020-05-11 18:30:00+00:00,1.0222820427147353e-09
1.175127147202075e-09,2020-05-11 19:30:00+00:00,1.0149630005145776e-09
1.1297568430949521e-09,2020-05-11 20:30:00+00:00,1.0136455596130478e-09
1.1197435450566152e-09,2020-05-11 21:30:00+00:00,1.0182021021667877e-09
1.0811181097576892e-09,2020-05-11 22:30:00+00:00,1.020473773902083e-09
9.984986769907144e-10,2020-05-11 23:30:00+00:00,1.0212356175767938e-09
9.360712528860934e-10,2020-05-12 00:30:00+00:00,1.0226216241250164e-09
9.36083606475882e-10,2020-05-12 01:30:00+00:00,1.024917388201138e-09
8.953821422959267e-10,2020-05-12 02:30:00+00:00,1.026802982018839e-09
8.486502555047715e-10,2020-05-12 03:30:00+00:00,1.0293007188023912e-09
7.967956370715953e-10,2020-05-12 04:30:00+00:00,1.0324572568276645e-09
7.678010261908357e-10,2020-05-12 05:30:00+00:00,1.031995180307571e-09
7.039616835348724e-10,2020-05-12 06:30:00+00:00,1.0307675085424091e-09
7.11697946283978e-10,2020-05-12 07:30:00+00:00,1.0324182414425505e-09
7.927857522616295e-10,2020-05-12 08:30:00+00:00,1.0347803047975379e-09
9.470997928213037e-10,2020-05-12 09:30:00+00:00,1.0331077012924745e-09
1.151525190377144e-09,2020-05-12 10:30:00+00:00,1.0339328403269611e-09
1.2686892693182044e-09,2020-05-12 11:30:00+00:00,1.035222845936449e-09
1.3340952013574058e-09,2020-05-12 12:30:00+00:00,1.0363691075376826e-09
1.307926003472447e-09,2020-05-12 13:30:00+00:00,1.038830212949137e-09
1.2929038984965764e-09,2020-05-12 14:30:00+00:00,1.0422051106611375e-09
1.2419392085159933e-09,2020-05-12 15:30:00+00:00,1.0436155526290734e-09
1.2259434727685083e-09,2020-05-12 16:30:00+00:00,1.0443728861748255e-09
1.237348017715977e-09,2020-05-12 17:30:00+00:00,1.0452769929544008e-09
1.2212998682150956e-09,2020-05-12 18:30:00+00:00,1.0467601478194283e-09
1.1650429269395016e-09,2020-05-12 19:30:00+00:00,1.0463399719751545e-09
1.1547749279695845e-09,2020-05-12 20:30:00+00:00,1.0473823921782644e-09
1.1796007145819695e-09,2020-05-12 21:30:00+00:00,1.0498764409084873e-09
1.1087418492899126e-09,2020-05-12 22:30:00+00:00,1.0510274300556634e-09
1.0396104760491858e-09,2020-05-12 23:30:00+00:00,1.0527404216830996e-09
9.612892696635446e-10,2020-05-13 00:30:00+00:00,1.05379117238216e-09
9.480086676189407e-10,2020-05-13 01:30:00+00:00,1.0542880499297875e-09
9.255801766431706e-10,2020-05-13 02:30:00+00:00,1.0555463013609228e-09
8.942132561462771e-10,2020-05-13 03:30:00+00:00,1.0574447597209857e-09
8.237433996734034e-10,2020-05-13 04:30:00+00:00,1.0585675831627277e-09
7.800124751092825e-10,2020-05-13 05:30:00+00:00,1.0590763935343294e-09
7.836701364853551e-10,2020-05-13 06:30:00+00:00,1.062397579073933e-09
7.165579316005216e-10,2020-05-13 07:30:00+00:00,1.0626000784621223e-09
7.972053883860228e-10,2020-05-13 08:30:00+00:00,1.0627842299673054e-09
9.72276415267379e-10,2020-05-13 09:30:00+00:00,1.0638332559025586e-09
1.1491594390586132e-09,2020-05-13 10:30:00+00:00,1.063734682930953e-09
1.2690915394708197e-09,2020-05-13 11:30:00+00:00,1.0637514441873121e-09
1.338958526419494e-09,2020-05-13 12:30:00+00:00,1.0639540827315657e-09
1.3137455295333573e-09,2020-05-13 13:30:00+00:00,1.0641965629841036e-09
1.3509043150477652e-09,2020-05-13 14:30:00+00:00,1.0666132470070698e-09
1.236821038231169e-09,2020-05-13 15:30:00+00:00,1.0663999899118688e-09
1.230275418470795e-09,2020-05-13 16:30:00+00:00,1.0665804876494639e-09
1.2889373034742802e-09,2020-05-13 17:30:00+00:00,1.0687300412227267e-09
1.2575476762029065e-09,2020-05-13 18:30:00+00:00,1.0702403665555523e-09
1.1711780833708365e-09,2020-05-13 19:30:00+00:00,1.0704959980735246e-09
1.16718871849549e-09,2020-05-13 20:30:00+00:00,1.0710132393454373e-09
1.1508546022133658e-09,2020-05-13 21:30:00+00:00,1.0698154846634121e-09
1.116142852371294e-09,2020-05-13 22:30:00+00:00,1.0701238597918028e-09
1.056914816483957e-09,2020-05-13 23:30:00+00:00,1.070844873976585e-09
9.776806121972365e-10,2020-05-14 00:30:00+00:00,1.0715278465821555e-09
9.500247040405023e-10,2020-05-14 01:30:00+00:00,1.0716118480997204e-09
9.205991479063019e-10,2020-05-14 02:30:00+00:00,1.0714043052356841e-09
8.86102145138349e-10,2020-05-14 03:30:00+00:00,1.0710663422770205e-09
8.287090500214816e-10,2020-05-14 04:30:00+00:00,1.071273244374857e-09
7.768934822356237e-10,2020-05-14 05:30:00+00:00,1.0711432863384547e-09
7.299708339625065e-10,2020-05-14 06:30:00+00:00,1.0689058154000027e-09
7.317654751040314e-10,2020-05-14 07:30:00+00:00,1.069539463045982e-09
8.193360766565042e-10,2020-05-14 08:30:00+00:00,1.0704615750572522e-09
9.82694139818575e-10,2020-05-14 09:30:00+00:00,1.070895646913552e-09
1.1386070152730326e-09,2020-05-14 10:30:00+00:00,1.070455962589153e-09
1.2789448023434573e-09,2020-05-14 11:30:00+00:00,1.0708665152088463e-09
1.3143391169553401e-09,2020-05-14 12:30:00+00:00,1.0698407064811732e-09
1.31991492084508e-09,2020-05-14 13:30:00+00:00,1.0700977644524949e-09
1.3093865960946379e-09,2020-05-14 14:30:00+00:00,1.0683678594961147e-09
1.249162216565758e-09,2020-05-14 15:30:00+00:00,1.068882075260056e-09
1.2966060672877256e-09,2020-05-14 16:30:00+00:00,1.0716458522940949e-09
1.2977461366697123e-09,2020-05-14 17:30:00+00:00,1.0720128870105713e-09
1.2431351347782797e-09,2020-05-14 18:30:00+00:00,1.071412364451212e-09
1.2061801275550409e-09,2020-05-14 19:30:00+00:00,1.0728707829588869e-09
1.1624031091367477e-09,2020-05-14 20:30:00+00:00,1.0726713825689396e-09
1.1774769630848053e-09,2020-05-14 21:30:00+00:00,1.0737806476052495e-09
1.1287842441505998e-09,2020-05-14 22:30:00+00:00,1.0743073722627204e-09
1.0773493425063523e-09,2020-05-14 23:30:00+00:00,1.0751588108469867e-09
