Date,load_resid,load_avg
2020-01-11 16:00:00,-19.153181944350685,6664.950000000001
2020-01-11 17:00:00,-19.44420207660763,6876.6
2020-01-11 18:00:00,-18.07897071872227,6762.0
2020-01-11 19:00:00,-17.075644499613983,6605.9
2020-01-11 20:00:00,-16.09581269416469,6389.55
2020-01-11 21:00:00,-14.890981976990517,6136.6
2020-01-11 22:00:00,-12.79194491540086,5780.200000000001
2020-01-11 23:00:00,-10.252345338232274,5361.7
2020-01-12 00:00:00,-8.628254460046966,5002.75
2020-01-12 01:00:00,-7.662725956916308,4732.65
2020-01-12 02:00:00,-7.778794613674991,4589.4
2020-01-12 03:00:00,-8.302587102048035,4526.3
2020-01-12 04:00:00,-9.845294464203885,4582.9
2020-01-12 05:00:00,-14.28600854832896,4854.75
2020-01-12 06:00:00,-18.556661708052026,5243.4
2020-01-12 07:00:00,-23.093076936427213,5761.9
2020-01-12 08:00:00,-23.744468436219726,6090.049999999999
2020-01-12 09:00:00,-23.331324154558715,6304.4
2020-01-12 10:00:00,-21.4364328165781,6360.200000000001
2020-01-12 11:00:00,-20.585863804670307,6387.15
2020-01-12 12:00:00,-19.736151477880746,6382.45
2020-01-12 13:00:00,-19.691877630504436,6367.6
2020-01-12 14:00:00,-19.24908540431438,6341.6
2020-01-12 15:00:00,-18.999338770112413,6351.8
2020-01-12 16:00:00,-18.996965192617363,6458.4
2020-01-12 17:00:00,-17.04193756891373,6575.25
2020-01-12 18:00:00,-14.098099536205636,6403.7
2020-01-12 19:00:00,-12.3866826470612,6215.950000000001
2020-01-12 20:00:00,-11.33911344082014,6037.95
2020-01-12 21:00:00,-10.617195128218308,5837.7
2020-01-12 22:00:00,-11.377886390595867,5606.049999999999
2020-01-12 23:00:00,-12.12474606876833,5316.4
2020-01-13 00:00:00,-10.99707332718599,4988.6
2020-01-13 01:00:00,-10.149241217405882,4770.8
2020-01-13 02:00:00,-9.03266997803245,4620.450000000001
2020-01-13 03:00:00,-8.187807632014554,4561.05
2020-01-13 04:00:00,-6.399401842851783,4547.299999999999
2020-01-13 05:00:00,-2.189875325682064,4644.1
2020-01-13 06:00:00,1.4985694563934222,4998.1
2020-01-13 07:00:00,4.260488322519979,5371.450000000001
2020-01-13 08:00:00,4.07695912430701,5654.950000000001
2020-01-13 09:00:00,3.7965427227971125,5880.35
2020-01-13 10:00:00,3.0270297218921574,6017.450000000001
2020-01-13 11:00:00,2.8578949966271368,6077.9
2020-01-13 12:00:00,2.7689782519491146,6092.5
2020-01-13 13:00:00,2.594000706185691,6089.05
2020-01-13 14:00:00,2.1693722142727854,6080.1
2020-01-13 15:00:00,1.9240829137513866,6117.2
2020-01-13 16:00:00,1.4320726608678878,6242.700000000001
2020-01-13 17:00:00,-0.7677617387136015,6466.85
2020-01-13 18:00:00,-2.5678615709729433,6411.95
2020-01-13 19:00:00,-3.220590216951902,6307.85
2020-01-13 20:00:00,-4.396715608947134,6180.75
2020-01-13 21:00:00,-6.159684475672806,6034.4
2020-01-13 22:00:00,-8.29845204431571,5817.35
2020-01-13 23:00:00,-10.343273356650935,5546.6
2020-01-14 00:00:00,-10.869752113483305,5234.25
2020-01-14 01:00:00,-11.549694486807601,5016.15
2020-01-14 02:00:00,-10.83698456246675,4884.200000000001
2020-01-14 03:00:00,-11.004804463501578,4839.25
2020-01-14 04:00:00,-11.015648972077324,4888.5
2020-01-14 05:00:00,-9.252529221098124,5090.5
2020-01-14 06:00:00,-5.486625033242556,5452.35
2020-01-14 07:00:00,-2.345071571481322,5822.85
2020-01-14 08:00:00,-1.7724179261314483,6090.549999999999
2020-01-14 09:00:00,-2.2564395925696394,6293.1
2020-01-14 10:00:00,-3.519507346922867,6414.25
2020-01-14 11:00:00,-3.8083091787439667,6468.75
2020-01-14 12:00:00,-3.632503377726308,6476.25
2020-01-14 13:00:00,-3.5099516908212585,6468.75
2020-01-14 14:00:00,-3.524508892607052,6454.8
2020-01-14 15:00:00,-2.806611059623105,6474.0
2020-01-14 16:00:00,-3.179451421468687,6597.05
2020-01-14 17:00:00,-4.67265028144516,6813.049999999999
2020-01-14 18:00:00,-6.21748236739467,6755.95
2020-01-14 19:00:00,-6.743440938217867,6616.8
2020-01-14 20:00:00,-7.707546585773553,6461.200000000001
2020-01-14 21:00:00,-8.977231947047336,6269.75
2020-01-14 22:00:00,-9.08705279500471,5893.55
2020-01-14 23:00:00,-8.638944861696288,5459.0
2020-01-15 00:00:00,-8.97232161137163,5128.549999999999
2020-01-15 01:00:00,-9.28639661795493,4920.1
2020-01-15 02:00:00,-9.017592244369235,4786.200000000001
2020-01-15 03:00:00,-9.026072970456276,4725.2
2020-01-15 04:00:00,-8.600475699341166,4750.9
2020-01-15 05:00:00,-8.006000000000004,5000.0
2020-01-15 06:00:00,-7.399088982095335,5543.25
2020-01-15 07:00:00,-5.694570758692043,5992.55
2020-01-15 08:00:00,-6.327608354346081,6305.700000000001
2020-01-15 09:00:00,-7.05557866839242,6489.9
2020-01-15 10:00:00,-8.361747530053224,6584.15
2020-01-15 11:00:00,-8.50576803553291,6596.7
2020-01-15 12:00:00,-8.522321089056204,6574.5
2020-01-15 13:00:00,-8.167335243553007,6543.75
2020-01-15 14:00:00,-8.106491175590797,6518.85
2020-01-15 15:00:00,-7.863573935602017,6553.0
2020-01-15 16:00:00,-7.831149053645506,6665.05
2020-01-15 17:00:00,-7.082306699518943,6818.4
2020-01-15 18:00:00,-6.794515207628937,6669.35
2020-01-15 19:00:00,-6.442538170439405,6487.35
2020-01-15 20:00:00,-6.150138070839108,6264.9
2020-01-15 21:00:00,-6.407934741074259,6019.1
2020-01-15 22:00:00,-6.761866239909945,5686.299999999999
