,Date,Load_megawatthours,Zone
368304,2019-10-30 18:00:00,6121.7,N.Y.C.
368315,2019-10-30 19:00:00,5967.8,N.Y.C.
368326,2019-10-30 20:00:00,5771.2,N.Y.C.
368337,2019-10-30 21:00:00,5511.6,N.Y.C.
368348,2019-10-30 22:00:00,5195.0,N.Y.C.
368359,2019-10-31 00:00:00,4496.0,N.Y.C.
368370,2019-10-31 01:00:00,4273.8,N.Y.C.
368381,2019-10-31 02:00:00,4149.5,N.Y.C.
368392,2019-10-31 03:00:00,4083.2,N.Y.C.
368403,2019-10-31 04:00:00,4102.8,N.Y.C.
368414,2019-10-31 05:00:00,4324.8,N.Y.C.
368425,2019-10-31 06:00:00,4883.4,N.Y.C.
368436,2019-10-31 07:00:00,5497.6,N.Y.C.
368447,2019-10-31 08:00:00,5925.2,N.Y.C.
368458,2019-10-31 09:00:00,6182.9,N.Y.C.
368469,2019-10-31 10:00:00,6310.9,N.Y.C.
368480,2019-10-31 11:00:00,6393.3,N.Y.C.
368491,2019-10-31 12:00:00,6417.2,N.Y.C.
368502,2019-10-31 13:00:00,6425.5,N.Y.C.
368513,2019-10-31 14:00:00,6380.3,N.Y.C.
368524,2019-10-31 15:00:00,6389.4,N.Y.C.
368535,2019-10-31 16:00:00,6416.9,N.Y.C.
368546,2019-10-31 17:00:00,6428.0,N.Y.C.
368557,2019-10-31 18:00:00,6309.2,N.Y.C.
368568,2019-10-31 19:00:00,6165.0,N.Y.C.
368579,2019-10-31 20:00:00,5943.2,N.Y.C.
368590,2019-10-31 21:00:00,5696.7,N.Y.C.
368601,2019-10-31 22:00:00,5388.8,N.Y.C.
368612,2019-10-31 23:00:00,5031.1,N.Y.C.
368623,2019-11-01 00:00:00,4698.5,N.Y.C.
368634,2019-11-01 01:00:00,4366.1,N.Y.C.
368645,2019-11-01 02:00:00,4131.1,N.Y.C.
368656,2019-11-01 03:00:00,4028.3,N.Y.C.
368667,2019-11-01 04:00:00,4024.5,N.Y.C.
368678,2019-11-01 05:00:00,4229.6,N.Y.C.
368689,2019-11-01 06:00:00,4735.2,N.Y.C.
368700,2019-11-01 07:00:00,5248.1,N.Y.C.
368711,2019-11-01 08:00:00,5519.3,N.Y.C.
368722,2019-11-01 09:00:00,5704.1,N.Y.C.
368733,2019-11-01 10:00:00,5749.5,N.Y.C.
368744,2019-11-01 11:00:00,5806.2,N.Y.C.
368755,2019-11-01 12:00:00,5798.2,N.Y.C.
368766,2019-11-01 13:00:00,5792.8,N.Y.C.
368777,2019-11-01 14:00:00,5754.0,N.Y.C.
368788,2019-11-01 15:00:00,5754.3,N.Y.C.
368799,2019-11-01 16:00:00,5803.6,N.Y.C.
368810,2019-11-01 17:00:00,5838.2,N.Y.C.
368821,2019-11-01 18:00:00,5787.9,N.Y.C.
368832,2019-11-01 19:00:00,5648.8,N.Y.C.
368843,2019-11-01 20:00:00,5498.9,N.Y.C.
368854,2019-11-01 21:00:00,5311.0,N.Y.C.
368865,2019-11-01 22:00:00,5051.0,N.Y.C.
368876,2019-11-01 23:00:00,4743.0,N.Y.C.
368887,2019-11-02 00:00:00,4458.1,N.Y.C.
368898,2019-11-02 01:00:00,4253.6,N.Y.C.
368909,2019-11-02 02:00:00,4105.3,N.Y.C.
368920,2019-11-02 03:00:00,4032.3,N.Y.C.
368927,2019-11-02 04:00:00,4010.1,N.Y.C.
368942,2019-11-02 05:00:00,4085.2,N.Y.C.
368953,2019-11-02 06:00:00,4268.4,N.Y.C.
368964,2019-11-02 07:00:00,4500.7,N.Y.C.
368975,2019-11-02 08:00:00,4750.1,N.Y.C.
368986,2019-11-02 09:00:00,4932.6,N.Y.C.
368997,2019-11-02 10:00:00,5061.7,N.Y.C.
369008,2019-11-02 11:00:00,5110.7,N.Y.C.
369019,2019-11-02 12:00:00,5120.2,N.Y.C.
369030,2019-11-02 13:00:00,5092.7,N.Y.C.
369041,2019-11-02 14:00:00,5067.2,N.Y.C.
369052,2019-11-02 15:00:00,5061.9,N.Y.C.
369063,2019-11-02 16:00:00,5089.3,N.Y.C.
369074,2019-11-02 17:00:00,5160.6,N.Y.C.
369085,2019-11-02 18:00:00,5311.0,N.Y.C.
369096,2019-11-02 19:00:00,5298.8,N.Y.C.
369107,2019-11-02 20:00:00,5208.2,N.Y.C.
369115,2019-11-02 21:00:00,5072.6,N.Y.C.
369129,2019-11-02 22:00:00,4889.4,N.Y.C.
369140,2019-11-02 23:00:00,4660.2,N.Y.C.
369151,2019-11-03 00:00:00,4415.5,N.Y.C.
369162,2019-11-03 01:00:00,4226.7,N.Y.C.
369173,2019-11-03 02:00:00,3985.9,N.Y.C.
369184,2019-11-03 03:00:00,3952.0,N.Y.C.
369195,2019-11-03 04:00:00,3969.3,N.Y.C.
369206,2019-11-03 05:00:00,4046.0,N.Y.C.
369210,2019-11-03 06:00:00,4164.8,N.Y.C.
369228,2019-11-03 07:00:00,4356.1,N.Y.C.
369239,2019-11-03 08:00:00,4583.6,N.Y.C.
369250,2019-11-03 09:00:00,4776.0,N.Y.C.
369261,2019-11-03 10:00:00,4894.9,N.Y.C.
369272,2019-11-03 11:00:00,4966.8,N.Y.C.
369283,2019-11-03 12:00:00,5028.5,N.Y.C.
369294,2019-11-03 13:00:00,5036.5,N.Y.C.
369305,2019-11-03 14:00:00,5052.8,N.Y.C.
369316,2019-11-03 15:00:00,5086.0,N.Y.C.
369327,2019-11-03 16:00:00,5192.1,N.Y.C.
369338,2019-11-03 17:00:00,5403.8,N.Y.C.
369349,2019-11-03 18:00:00,5430.4,N.Y.C.
369360,2019-11-03 19:00:00,5384.5,N.Y.C.
369371,2019-11-03 20:00:00,5277.0,N.Y.C.
369382,2019-11-03 21:00:00,5096.5,N.Y.C.
369394,2019-11-03 22:00:00,4840.0,N.Y.C.
369404,2019-11-03 23:00:00,4543.1,N.Y.C.
369415,2019-11-04 00:00:00,4309.1,N.Y.C.
369426,2019-11-04 01:00:00,4159.7,N.Y.C.
369437,2019-11-04 02:00:00,4073.3,N.Y.C.
369448,2019-11-04 03:00:00,4059.3,N.Y.C.
369459,2019-11-04 04:00:00,4119.4,N.Y.C.
369470,2019-11-04 05:00:00,4386.7,N.Y.C.
369481,2019-11-04 06:00:00,4905.6,N.Y.C.
369492,2019-11-04 07:00:00,5367.9,N.Y.C.
369503,2019-11-04 08:00:00,5657.9,N.Y.C.
369514,2019-11-04 09:00:00,5825.8,N.Y.C.
369525,2019-11-04 10:00:00,5864.4,N.Y.C.
369536,2019-11-04 11:00:00,5877.6,N.Y.C.
369547,2019-11-04 12:00:00,5863.5,N.Y.C.
369558,2019-11-04 13:00:00,5860.9,N.Y.C.
369569,2019-11-04 14:00:00,5861.0,N.Y.C.
369580,2019-11-04 15:00:00,5888.3,N.Y.C.
369591,2019-11-04 16:00:00,6004.0,N.Y.C.
369602,2019-11-04 17:00:00,6179.3,N.Y.C.
369613,2019-11-04 18:00:00,6042.9,N.Y.C.
369624,2019-11-04 19:00:00,5879.4,N.Y.C.
369635,2019-11-04 20:00:00,5673.9,N.Y.C.
369646,2019-11-04 21:00:00,5439.1,N.Y.C.
369657,2019-11-04 22:00:00,5099.1,N.Y.C.
369668,2019-11-04 23:00:00,4731.6,N.Y.C.
369679,2019-11-05 00:00:00,4414.6,N.Y.C.
369690,2019-11-05 01:00:00,4208.4,N.Y.C.
369701,2019-11-05 02:00:00,4102.7,N.Y.C.
369712,2019-11-05 03:00:00,4054.5,N.Y.C.
369723,2019-11-05 04:00:00,4094.6,N.Y.C.
369734,2019-11-05 05:00:00,4334.4,N.Y.C.
369745,2019-11-05 06:00:00,4804.0,N.Y.C.
369756,2019-11-05 07:00:00,5302.2,N.Y.C.
369767,2019-11-05 08:00:00,5651.5,N.Y.C.
369778,2019-11-05 09:00:00,5831.2,N.Y.C.
369789,2019-11-05 10:00:00,5900.8,N.Y.C.
369800,2019-11-05 11:00:00,5962.0,N.Y.C.
369811,2019-11-05 12:00:00,5974.6,N.Y.C.
369822,2019-11-05 13:00:00,5986.4,N.Y.C.
369833,2019-11-05 14:00:00,5968.4,N.Y.C.
369844,2019-11-05 15:00:00,5950.7,N.Y.C.
369855,2019-11-05 16:00:00,6011.2,N.Y.C.
369866,2019-11-05 17:00:00,6165.0,N.Y.C.
369877,2019-11-05 18:00:00,6025.2,N.Y.C.
369888,2019-11-05 19:00:00,5846.5,N.Y.C.
369899,2019-11-05 20:00:00,5638.2,N.Y.C.
369910,2019-11-05 21:00:00,5405.7,N.Y.C.
369921,2019-11-05 22:00:00,5066.5,N.Y.C.
369932,2019-11-05 23:00:00,4682.7,N.Y.C.
369943,2019-11-06 00:00:00,4375.5,N.Y.C.
369954,2019-11-06 01:00:00,4182.8,N.Y.C.
369965,2019-11-06 02:00:00,4071.3,N.Y.C.
369976,2019-11-06 03:00:00,4035.8,N.Y.C.
369987,2019-11-06 04:00:00,4081.8,N.Y.C.
369998,2019-11-06 05:00:00,4337.8,N.Y.C.
370009,2019-11-06 06:00:00,4860.6,N.Y.C.
370020,2019-11-06 07:00:00,5348.3,N.Y.C.
370031,2019-11-06 08:00:00,5652.7,N.Y.C.
370042,2019-11-06 09:00:00,5809.2,N.Y.C.
370053,2019-11-06 10:00:00,5845.0,N.Y.C.
370064,2019-11-06 11:00:00,5871.7,N.Y.C.
370075,2019-11-06 12:00:00,5871.9,N.Y.C.
370086,2019-11-06 13:00:00,5874.5,N.Y.C.
370097,2019-11-06 14:00:00,5867.1,N.Y.C.
370108,2019-11-06 15:00:00,5923.2,N.Y.C.
370119,2019-11-06 16:00:00,6038.7,N.Y.C.
370130,2019-11-06 17:00:00,6202.1,N.Y.C.
370141,2019-11-06 18:00:00,6067.0,N.Y.C.
370152,2019-11-06 19:00:00,5903.3,N.Y.C.
370163,2019-11-06 20:00:00,5702.4,N.Y.C.
370174,2019-11-06 21:00:00,5456.2,N.Y.C.
370185,2019-11-06 22:00:00,5095.2,N.Y.C.
370196,2019-11-06 23:00:00,4735.6,N.Y.C.
370207,2019-11-07 00:00:00,4411.7,N.Y.C.
370218,2019-11-07 01:00:00,4223.9,N.Y.C.
370229,2019-11-07 02:00:00,4111.8,N.Y.C.
370240,2019-11-07 03:00:00,4062.9,N.Y.C.
370251,2019-11-07 04:00:00,4105.6,N.Y.C.
370262,2019-11-07 05:00:00,4355.9,N.Y.C.
370273,2019-11-07 06:00:00,4880.7,N.Y.C.
370284,2019-11-07 07:00:00,5371.6,N.Y.C.
370295,2019-11-07 08:00:00,5687.0,N.Y.C.
370306,2019-11-07 09:00:00,5884.5,N.Y.C.
370317,2019-11-07 10:00:00,5929.5,N.Y.C.
370328,2019-11-07 11:00:00,5965.8,N.Y.C.
370339,2019-11-07 12:00:00,5977.4,N.Y.C.
370350,2019-11-07 13:00:00,5962.9,N.Y.C.
370361,2019-11-07 14:00:00,5957.7,N.Y.C.
370372,2019-11-07 15:00:00,6007.9,N.Y.C.
370383,2019-11-07 16:00:00,6137.9,N.Y.C.
370394,2019-11-07 17:00:00,6237.4,N.Y.C.
370405,2019-11-07 18:00:00,6066.9,N.Y.C.
370416,2019-11-07 19:00:00,5905.0,N.Y.C.
370427,2019-11-07 20:00:00,5689.9,N.Y.C.
370438,2019-11-07 21:00:00,5457.6,N.Y.C.
370449,2019-11-07 22:00:00,5118.7,N.Y.C.
370460,2019-11-07 23:00:00,4760.2,N.Y.C.
370471,2019-11-08 00:00:00,4472.8,N.Y.C.
370482,2019-11-08 01:00:00,4287.2,N.Y.C.
370493,2019-11-08 02:00:00,4177.0,N.Y.C.
370504,2019-11-08 03:00:00,4150.2,N.Y.C.
370515,2019-11-08 04:00:00,4221.3,N.Y.C.
370526,2019-11-08 05:00:00,4484.5,N.Y.C.
370537,2019-11-08 06:00:00,5015.8,N.Y.C.
370548,2019-11-08 07:00:00,5499.6,N.Y.C.
370559,2019-11-08 08:00:00,5806.0,N.Y.C.
370570,2019-11-08 09:00:00,5986.8,N.Y.C.
370581,2019-11-08 10:00:00,6034.6,N.Y.C.
370592,2019-11-08 11:00:00,6068.4,N.Y.C.
370603,2019-11-08 12:00:00,6069.7,N.Y.C.
370614,2019-11-08 13:00:00,6070.9,N.Y.C.
370625,2019-11-08 14:00:00,6068.3,N.Y.C.
370636,2019-11-08 15:00:00,6109.3,N.Y.C.
370647,2019-11-08 16:00:00,6240.9,N.Y.C.
370658,2019-11-08 17:00:00,6395.6,N.Y.C.
370669,2019-11-08 18:00:00,6265.4,N.Y.C.
370680,2019-11-08 19:00:00,6106.6,N.Y.C.
370691,2019-11-08 20:00:00,5915.6,N.Y.C.
370702,2019-11-08 21:00:00,5701.5,N.Y.C.
370713,2019-11-08 22:00:00,5414.6,N.Y.C.
370724,2019-11-08 23:00:00,5111.6,N.Y.C.
370735,2019-11-09 00:00:00,4819.3,N.Y.C.
370746,2019-11-09 01:00:00,4643.1,N.Y.C.
370757,2019-11-09 02:00:00,4518.0,N.Y.C.
370768,2019-11-09 03:00:00,4445.7,N.Y.C.
370779,2019-11-09 04:00:00,4435.9,N.Y.C.
370790,2019-11-09 05:00:00,4515.4,N.Y.C.
370802,2019-11-09 06:00:00,4670.9,N.Y.C.
370812,2019-11-09 07:00:00,4895.2,N.Y.C.
370823,2019-11-09 08:00:00,5131.8,N.Y.C.
370834,2019-11-09 09:00:00,5296.8,N.Y.C.
370845,2019-11-09 10:00:00,5386.8,N.Y.C.
370856,2019-11-09 11:00:00,5427.5,N.Y.C.
370867,2019-11-09 12:00:00,5426.4,N.Y.C.
370878,2019-11-09 13:00:00,5401.5,N.Y.C.
370889,2019-11-09 14:00:00,5390.1,N.Y.C.
370900,2019-11-10 00:00:00,4665.0,N.Y.C.
370911,2019-11-10 00:00:00,4665.0,N.Y.C.
370926,2019-11-10 01:00:00,4462.8,N.Y.C.
370933,2019-11-10 01:00:00,4462.8,N.Y.C.
370944,2019-11-10 02:00:00,4320.8,N.Y.C.
370955,2019-11-10 02:00:00,4320.8,N.Y.C.
370966,2019-11-10 03:00:00,4242.4,N.Y.C.
370977,2019-11-10 03:00:00,4242.4,N.Y.C.
370988,2019-11-10 04:00:00,4218.2,N.Y.C.
370999,2019-11-10 04:00:00,4218.2,N.Y.C.
371010,2019-11-10 05:00:00,4266.6,N.Y.C.
371021,2019-11-10 05:00:00,4266.6,N.Y.C.
371032,2019-11-10 06:00:00,4373.5,N.Y.C.
371043,2019-11-10 06:00:00,4373.5,N.Y.C.
371054,2019-11-10 07:00:00,4529.0,N.Y.C.
371065,2019-11-10 07:00:00,4529.0,N.Y.C.
371076,2019-11-10 08:00:00,4754.1,N.Y.C.
371087,2019-11-10 08:00:00,4754.1,N.Y.C.
371098,2019-11-10 09:00:00,4931.2,N.Y.C.
371109,2019-11-10 09:00:00,4931.2,N.Y.C.
371120,2019-11-10 10:00:00,5095.6,N.Y.C.
371131,2019-11-10 10:00:00,5095.6,N.Y.C.
371142,2019-11-10 11:00:00,5230.8,N.Y.C.
371153,2019-11-10 11:00:00,5230.8,N.Y.C.
371164,2019-11-10 12:00:00,5242.8,N.Y.C.
371175,2019-11-10 12:00:00,5242.8,N.Y.C.
371186,2019-11-10 13:00:00,5202.0,N.Y.C.
371197,2019-11-10 13:00:00,5202.0,N.Y.C.
371208,2019-11-10 14:00:00,5230.8,N.Y.C.
371219,2019-11-10 14:00:00,5230.8,N.Y.C.
371230,2019-11-10 15:00:00,5267.9,N.Y.C.
371241,2019-11-10 15:00:00,5267.9,N.Y.C.
371252,2019-11-10 16:00:00,5341.4,N.Y.C.
371263,2019-11-10 16:00:00,5341.4,N.Y.C.
371274,2019-11-10 17:00:00,5526.6,N.Y.C.
371285,2019-11-10 17:00:00,5526.6,N.Y.C.
371296,2019-11-10 18:00:00,5536.1,N.Y.C.
371307,2019-11-10 18:00:00,5536.1,N.Y.C.
371318,2019-11-10 19:00:00,5468.0,N.Y.C.
371329,2019-11-10 19:00:00,5468.0,N.Y.C.
371340,2019-11-10 20:00:00,5357.0,N.Y.C.
371351,2019-11-10 20:00:00,5357.0,N.Y.C.
371362,2019-11-10 21:00:00,5206.0,N.Y.C.
371373,2019-11-10 21:00:00,5206.0,N.Y.C.
371384,2019-11-10 22:00:00,4978.1,N.Y.C.
371395,2019-11-10 22:00:00,4978.1,N.Y.C.
371406,2019-11-10 23:00:00,4687.8,N.Y.C.
371417,2019-11-10 23:00:00,4687.8,N.Y.C.
371428,2019-11-11 00:00:00,4425.7,N.Y.C.
371439,2019-11-11 01:00:00,4268.5,N.Y.C.
371450,2019-11-11 02:00:00,4148.1,N.Y.C.
371461,2019-11-11 03:00:00,4104.4,N.Y.C.
371472,2019-11-11 04:00:00,4145.0,N.Y.C.
371483,2019-11-11 05:00:00,4370.5,N.Y.C.
371494,2019-11-11 06:00:00,4775.6,N.Y.C.
371505,2019-11-11 07:00:00,5200.8,N.Y.C.
371516,2019-11-11 08:00:00,5530.1,N.Y.C.
371527,2019-11-11 09:00:00,5710.7,N.Y.C.
371538,2019-11-11 10:00:00,5776.7,N.Y.C.
371549,2019-11-11 11:00:00,5826.3,N.Y.C.
371560,2019-11-11 12:00:00,5820.1,N.Y.C.
371568,2019-11-11 13:00:00,5818.7,N.Y.C.
371582,2019-11-11 14:00:00,5818.7,N.Y.C.
371593,2019-11-11 15:00:00,5843.8,N.Y.C.
371604,2019-11-11 16:00:00,5975.5,N.Y.C.
371615,2019-11-11 17:00:00,6158.5,N.Y.C.
371626,2019-11-11 18:00:00,6024.5,N.Y.C.
371637,2019-11-11 19:00:00,5870.5,N.Y.C.
371648,2019-11-11 20:00:00,5687.6,N.Y.C.
371659,2019-11-11 21:00:00,5434.4,N.Y.C.
371670,2019-11-11 22:00:00,5090.9,N.Y.C.
371681,2019-11-11 23:00:00,4729.4,N.Y.C.
371692,2019-11-12 00:00:00,4425.5,N.Y.C.
371703,2019-11-12 01:00:00,4215.7,N.Y.C.
371714,2019-11-12 02:00:00,4082.8,N.Y.C.
371725,2019-11-12 03:00:00,4027.7,N.Y.C.
371736,2019-11-12 04:00:00,4065.5,N.Y.C.
371747,2019-11-12 05:00:00,4323.1,N.Y.C.
371758,2019-11-12 06:00:00,4863.2,N.Y.C.
371769,2019-11-12 07:00:00,5382.0,N.Y.C.
371780,2019-11-12 08:00:00,5755.5,N.Y.C.
371791,2019-11-12 09:00:00,5962.7,N.Y.C.
371802,2019-11-12 10:00:00,6069.8,N.Y.C.
371813,2019-11-12 11:00:00,6158.5,N.Y.C.
371824,2019-11-12 12:00:00,6221.4,N.Y.C.
371835,2019-11-12 13:00:00,6282.3,N.Y.C.
371846,2019-11-12 14:00:00,6325.7,N.Y.C.
371857,2019-11-12 15:00:00,6410.6,N.Y.C.
371868,2019-11-12 16:00:00,6501.7,N.Y.C.
371879,2019-11-12 17:00:00,6637.1,N.Y.C.
371890,2019-11-12 18:00:00,6516.5,N.Y.C.
371901,2019-11-12 19:00:00,6389.1,N.Y.C.
371912,2019-11-12 20:00:00,6224.6,N.Y.C.
371915,2019-11-12 21:00:00,5995.4,N.Y.C.
371934,2019-11-12 22:00:00,5649.5,N.Y.C.
371945,2019-11-12 23:00:00,5273.5,N.Y.C.
371956,2019-11-13 00:00:00,4978.5,N.Y.C.
371967,2019-11-13 01:00:00,4784.7,N.Y.C.
371978,2019-11-13 02:00:00,4674.3,N.Y.C.
371989,2019-11-13 03:00:00,4620.8,N.Y.C.
372000,2019-11-13 04:00:00,4677.9,N.Y.C.
372011,2019-11-13 05:00:00,4958.0,N.Y.C.
372022,2019-11-13 06:00:00,5497.6,N.Y.C.
372033,2019-11-13 07:00:00,5992.0,N.Y.C.
372044,2019-11-13 08:00:00,6284.5,N.Y.C.
372055,2019-11-13 09:00:00,6439.9,N.Y.C.
372066,2019-11-13 10:00:00,6473.3,N.Y.C.
372077,2019-11-13 11:00:00,6497.3,N.Y.C.
372088,2019-11-13 12:00:00,6486.3,N.Y.C.
372099,2019-11-13 13:00:00,6471.1,N.Y.C.
372110,2019-11-13 14:00:00,6452.1,N.Y.C.
372121,2019-11-13 15:00:00,6512.5,N.Y.C.
372132,2019-11-13 16:00:00,6654.8,N.Y.C.
372143,2019-11-13 17:00:00,6821.3,N.Y.C.
372154,2019-11-13 18:00:00,6686.2,N.Y.C.
372165,2019-11-13 19:00:00,6551.8,N.Y.C.
372176,2019-11-13 20:00:00,6347.9,N.Y.C.
372187,2019-11-13 21:00:00,6092.5,N.Y.C.
372198,2019-11-13 22:00:00,5728.0,N.Y.C.
372209,2019-11-13 23:00:00,5347.5,N.Y.C.
372220,2019-11-14 00:00:00,5011.5,N.Y.C.
372231,2019-11-14 01:00:00,4794.3,N.Y.C.
372242,2019-11-14 02:00:00,4670.2,N.Y.C.
372253,2019-11-14 03:00:00,4624.5,N.Y.C.
372264,2019-11-14 04:00:00,4672.8,N.Y.C.
372275,2019-11-14 05:00:00,4928.5,N.Y.C.
372286,2019-11-14 06:00:00,5438.4,N.Y.C.
372297,2019-11-14 07:00:00,5911.4,N.Y.C.
372308,2019-11-14 08:00:00,6192.9,N.Y.C.
372319,2019-11-14 09:00:00,6345.5,N.Y.C.
372330,2019-11-14 10:00:00,6389.2,N.Y.C.
372341,2019-11-14 11:00:00,6371.4,N.Y.C.
372352,2019-11-14 12:00:00,6306.6,N.Y.C.
372363,2019-11-14 13:00:00,6293.5,N.Y.C.
372374,2019-11-14 14:00:00,6290.3,N.Y.C.
372385,2019-11-14 15:00:00,6355.6,N.Y.C.
372396,2019-11-14 16:00:00,6483.4,N.Y.C.
372407,2019-11-14 17:00:00,6587.7,N.Y.C.
372418,2019-11-14 18:00:00,6423.1,N.Y.C.
372429,2019-11-14 19:00:00,6245.9,N.Y.C.
372440,2019-11-14 20:00:00,6054.2,N.Y.C.
372451,2019-11-14 21:00:00,5805.5,N.Y.C.
372462,2019-11-14 22:00:00,5464.0,N.Y.C.
372473,2019-11-14 23:00:00,5092.5,N.Y.C.
372484,2019-11-15 00:00:00,4782.2,N.Y.C.
372495,2019-11-15 01:00:00,4576.0,N.Y.C.
372506,2019-11-15 02:00:00,4457.4,N.Y.C.
372517,2019-11-15 03:00:00,4412.1,N.Y.C.
372528,2019-11-15 04:00:00,4450.2,N.Y.C.
372539,2019-11-15 05:00:00,4711.9,N.Y.C.
372550,2019-11-15 06:00:00,5225.7,N.Y.C.
372561,2019-11-15 07:00:00,5717.8,N.Y.C.
372572,2019-11-15 08:00:00,6007.4,N.Y.C.
372583,2019-11-15 09:00:00,6146.3,N.Y.C.
372594,2019-11-15 10:00:00,6159.8,N.Y.C.
372605,2019-11-15 11:00:00,6167.5,N.Y.C.
372616,2019-11-15 12:00:00,6132.2,N.Y.C.
372627,2019-11-15 13:00:00,6118.4,N.Y.C.
372638,2019-11-15 14:00:00,6107.6,N.Y.C.
372649,2019-11-15 15:00:00,6134.4,N.Y.C.
372660,2019-11-15 16:00:00,6250.2,N.Y.C.
372671,2019-11-15 17:00:00,6349.3,N.Y.C.
372682,2019-11-15 18:00:00,6176.6,N.Y.C.
372693,2019-11-15 19:00:00,5989.1,N.Y.C.
372704,2019-11-15 20:00:00,5805.3,N.Y.C.
372715,2019-11-15 21:00:00,5586.8,N.Y.C.
372726,2019-11-15 22:00:00,5333.0,N.Y.C.
372737,2019-11-15 23:00:00,5035.0,N.Y.C.
372748,2019-11-16 00:00:00,4760.8,N.Y.C.
372759,2019-11-16 01:00:00,4565.9,N.Y.C.
372770,2019-11-16 02:00:00,4428.2,N.Y.C.
372781,2019-11-16 03:00:00,4358.4,N.Y.C.
372792,2019-11-16 04:00:00,4360.5,N.Y.C.
372803,2019-11-16 05:00:00,4468.0,N.Y.C.
372814,2019-11-16 06:00:00,4667.5,N.Y.C.
372825,2019-11-16 07:00:00,4913.8,N.Y.C.
372836,2019-11-16 08:00:00,5170.7,N.Y.C.
372847,2019-11-16 09:00:00,5362.4,N.Y.C.
372858,2019-11-16 10:00:00,5497.9,N.Y.C.
372869,2019-11-16 11:00:00,5555.5,N.Y.C.
372880,2019-11-16 12:00:00,5551.4,N.Y.C.
372891,2019-11-16 13:00:00,5527.5,N.Y.C.
372902,2019-11-16 14:00:00,5530.9,N.Y.C.
372913,2019-11-16 15:00:00,5555.8,N.Y.C.
372924,2019-11-16 16:00:00,5677.9,N.Y.C.
372935,2019-11-16 17:00:00,5853.6,N.Y.C.
372946,2019-11-16 18:00:00,5857.5,N.Y.C.
372957,2019-11-16 19:00:00,5790.4,N.Y.C.
372968,2019-11-16 20:00:00,5679.3,N.Y.C.
372979,2019-11-16 21:00:00,5547.6,N.Y.C.
372990,2019-11-16 22:00:00,5369.9,N.Y.C.
373001,2019-11-16 23:00:00,5141.0,N.Y.C.
373012,2019-11-17 00:00:00,4917.0,N.Y.C.
373023,2019-11-17 01:00:00,4719.7,N.Y.C.
373034,2019-11-17 02:00:00,4591.2,N.Y.C.
373045,2019-11-17 03:00:00,4510.8,N.Y.C.
373056,2019-11-17 04:00:00,4484.6,N.Y.C.
373067,2019-11-17 05:00:00,4532.4,N.Y.C.
373078,2019-11-17 06:00:00,4642.7,N.Y.C.
373089,2019-11-17 07:00:00,4797.0,N.Y.C.
373100,2019-11-17 08:00:00,5024.7,N.Y.C.
373111,2019-11-17 09:00:00,5214.0,N.Y.C.
373122,2019-11-17 10:00:00,5348.1,N.Y.C.
373133,2019-11-17 11:00:00,5432.2,N.Y.C.
373144,2019-11-17 12:00:00,5495.6,N.Y.C.
373155,2019-11-17 13:00:00,5549.3,N.Y.C.
373166,2019-11-17 14:00:00,5569.0,N.Y.C.
373177,2019-11-17 15:00:00,5611.5,N.Y.C.
373188,2019-11-17 16:00:00,5745.9,N.Y.C.
373199,2019-11-17 17:00:00,5884.6,N.Y.C.
373210,2019-11-17 18:00:00,5882.3,N.Y.C.
373221,2019-11-17 19:00:00,5824.5,N.Y.C.
373232,2019-11-17 20:00:00,5709.8,N.Y.C.
373243,2019-11-17 21:00:00,5536.8,N.Y.C.
373254,2019-11-17 22:00:00,5264.3,N.Y.C.
373265,2019-11-17 23:00:00,4938.5,N.Y.C.
373276,2019-11-18 00:00:00,4671.3,N.Y.C.
373287,2019-11-18 01:00:00,4503.2,N.Y.C.
373298,2019-11-18 02:00:00,4401.6,N.Y.C.
373309,2019-11-18 03:00:00,4357.3,N.Y.C.
373320,2019-11-18 04:00:00,4409.9,N.Y.C.
373331,2019-11-18 05:00:00,4680.1,N.Y.C.
373342,2019-11-18 06:00:00,5198.2,N.Y.C.
373353,2019-11-18 07:00:00,5706.3,N.Y.C.
373364,2019-11-18 08:00:00,6018.8,N.Y.C.
373375,2019-11-18 09:00:00,6227.5,N.Y.C.
373386,2019-11-18 10:00:00,6316.8,N.Y.C.
373397,2019-11-18 11:00:00,6344.8,N.Y.C.
373408,2019-11-18 12:00:00,6365.8,N.Y.C.
373419,2019-11-18 13:00:00,6353.3,N.Y.C.
373430,2019-11-18 14:00:00,6341.1,N.Y.C.
373441,2019-11-18 15:00:00,6386.4,N.Y.C.
373452,2019-11-18 16:00:00,6505.8,N.Y.C.
373463,2019-11-18 17:00:00,6583.0,N.Y.C.
373474,2019-11-18 18:00:00,6415.0,N.Y.C.
373485,2019-11-18 19:00:00,6249.8,N.Y.C.
373496,2019-11-18 20:00:00,6064.0,N.Y.C.
373507,2019-11-18 21:00:00,5808.3,N.Y.C.
373518,2019-11-18 22:00:00,5440.0,N.Y.C.
373529,2019-11-18 23:00:00,5044.8,N.Y.C.
373540,2019-11-19 00:00:00,4708.7,N.Y.C.
373551,2019-11-19 01:00:00,4512.1,N.Y.C.
373562,2019-11-19 02:00:00,4382.9,N.Y.C.
373573,2019-11-19 03:00:00,4343.7,N.Y.C.
373584,2019-11-19 04:00:00,4369.3,N.Y.C.
373595,2019-11-19 05:00:00,4624.2,N.Y.C.
